#       Energy(Ry)            Total                 X                  Y                   Z
      0.17550000E+01      0.29539666E-02      0.98588380E-03      0.98220795E-03      0.98587480E-03
      0.17560000E+01      0.29501452E-02      0.98460834E-03      0.98093748E-03      0.98459935E-03
      0.17570000E+01      0.29463329E-02      0.98333593E-03      0.97967005E-03      0.98332694E-03
      0.17580000E+01      0.29425298E-02      0.98206656E-03      0.97840564E-03      0.98205758E-03
      0.17590000E+01      0.29387357E-02      0.98080021E-03      0.97714425E-03      0.98079124E-03
      0.17600000E+01      0.29349507E-02      0.97953688E-03      0.97588587E-03      0.97952791E-03
      0.17610000E+01      0.29311746E-02      0.97827656E-03      0.97463048E-03      0.97826760E-03
      0.17620000E+01      0.29274076E-02      0.97701924E-03      0.97337807E-03      0.97701028E-03
      0.17630000E+01      0.29236495E-02      0.97576490E-03      0.97212864E-03      0.97575595E-03
      0.17640000E+01      0.29199003E-02      0.97451354E-03      0.97088217E-03      0.97450459E-03
      0.17650000E+01      0.29161600E-02      0.97326515E-03      0.96963866E-03      0.97325621E-03
      0.17660000E+01      0.29124286E-02      0.97201971E-03      0.96839809E-03      0.97201077E-03
      0.17670000E+01      0.29087060E-02      0.97077722E-03      0.96716046E-03      0.97076829E-03
      0.17680000E+01      0.29049922E-02      0.96953766E-03      0.96592575E-03      0.96952874E-03
      0.17690000E+01      0.29012871E-02      0.96830104E-03      0.96469396E-03      0.96829212E-03
      0.17700000E+01      0.28975908E-02      0.96706733E-03      0.96346507E-03      0.96705841E-03
      0.17710000E+01      0.28939032E-02      0.96583652E-03      0.96223907E-03      0.96582761E-03
      0.17720000E+01      0.28902243E-02      0.96460861E-03      0.96101596E-03      0.96459971E-03
      0.17730000E+01      0.28865540E-02      0.96338359E-03      0.95979573E-03      0.96337469E-03
      0.17740000E+01      0.28828924E-02      0.96216145E-03      0.95857836E-03      0.96215256E-03
      0.17750000E+01      0.28792393E-02      0.96094217E-03      0.95736385E-03      0.96093329E-03
      0.17760000E+01      0.28755948E-02      0.95972576E-03      0.95615218E-03      0.95971687E-03
      0.17770000E+01      0.28719589E-02      0.95851219E-03      0.95494336E-03      0.95850331E-03
      0.17780000E+01      0.28683314E-02      0.95730146E-03      0.95373735E-03      0.95729259E-03
      0.17790000E+01      0.28647124E-02      0.95609356E-03      0.95253417E-03      0.95608469E-03
      0.17800000E+01      0.28611019E-02      0.95488848E-03      0.95133380E-03      0.95487962E-03
      0.17810000E+01      0.28574998E-02      0.95368621E-03      0.95013622E-03      0.95367735E-03
      0.17820000E+01      0.28539061E-02      0.95248674E-03      0.94894144E-03      0.95247789E-03
      0.17830000E+01      0.28503207E-02      0.95129007E-03      0.94774943E-03      0.95128122E-03
      0.17840000E+01      0.28467437E-02      0.95009617E-03      0.94656020E-03      0.95008733E-03
      0.17850000E+01      0.28431750E-02      0.94890505E-03      0.94537373E-03      0.94889622E-03
      0.17860000E+01      0.28396146E-02      0.94771670E-03      0.94419001E-03      0.94770787E-03
      0.17870000E+01      0.28360624E-02      0.94653110E-03      0.94300903E-03      0.94652227E-03
      0.17880000E+01      0.28325185E-02      0.94534824E-03      0.94183079E-03      0.94533942E-03
      0.17890000E+01      0.28289827E-02      0.94416812E-03      0.94065528E-03      0.94415931E-03
      0.17900000E+01      0.28254551E-02      0.94299073E-03      0.93948248E-03      0.94298192E-03
      0.17910000E+01      0.28219357E-02      0.94181606E-03      0.93831239E-03      0.94180726E-03
      0.17920000E+01      0.28184244E-02      0.94064410E-03      0.93714500E-03      0.94063530E-03
      0.17930000E+01      0.28149212E-02      0.93947484E-03      0.93598030E-03      0.93946604E-03
      0.17940000E+01      0.28114260E-02      0.93830826E-03      0.93481828E-03      0.93829948E-03
      0.17950000E+01      0.28079389E-02      0.93714438E-03      0.93365893E-03      0.93713559E-03
      0.17960000E+01      0.28044598E-02      0.93598316E-03      0.93250224E-03      0.93597439E-03
      0.17970000E+01      0.28009887E-02      0.93482462E-03      0.93134821E-03      0.93481584E-03
      0.17980000E+01      0.27975255E-02      0.93366872E-03      0.93019683E-03      0.93365996E-03
      0.17990000E+01      0.27940703E-02      0.93251548E-03      0.92904808E-03      0.93250672E-03
      0.18000000E+01      0.27906230E-02      0.93136488E-03      0.92790196E-03      0.93135612E-03
      0.18010000E+01      0.27871835E-02      0.93021690E-03      0.92675846E-03      0.93020815E-03
      0.18020000E+01      0.27837519E-02      0.92907155E-03      0.92561757E-03      0.92906280E-03
      0.18030000E+01      0.27803282E-02      0.92792881E-03      0.92447928E-03      0.92792007E-03
      0.18040000E+01      0.27769122E-02      0.92678867E-03      0.92334359E-03      0.92677994E-03
      0.18050000E+01      0.27735040E-02      0.92565114E-03      0.92221048E-03      0.92564240E-03
      0.18060000E+01      0.27701036E-02      0.92451618E-03      0.92107995E-03      0.92450746E-03
      0.18070000E+01      0.27667109E-02      0.92338381E-03      0.91995199E-03      0.92337509E-03
      0.18080000E+01      0.27633259E-02      0.92225401E-03      0.91882659E-03      0.92224530E-03
      0.18090000E+01      0.27599486E-02      0.92112677E-03      0.91770374E-03      0.92111806E-03
      0.18100000E+01      0.27565789E-02      0.92000209E-03      0.91658344E-03      0.91999339E-03
      0.18110000E+01      0.27532169E-02      0.91887995E-03      0.91546567E-03      0.91887125E-03
      0.18120000E+01      0.27498624E-02      0.91776035E-03      0.91435043E-03      0.91775166E-03
      0.18130000E+01      0.27465156E-02      0.91664328E-03      0.91323771E-03      0.91663459E-03
      0.18140000E+01      0.27431763E-02      0.91552873E-03      0.91212749E-03      0.91552005E-03
      0.18150000E+01      0.27398445E-02      0.91441669E-03      0.91101979E-03      0.91440802E-03
      0.18160000E+01      0.27365202E-02      0.91330716E-03      0.90991457E-03      0.91329849E-03
      0.18170000E+01      0.27332034E-02      0.91220013E-03      0.90881185E-03      0.91219146E-03
      0.18180000E+01      0.27298941E-02      0.91109558E-03      0.90771160E-03      0.91108692E-03
      0.18190000E+01      0.27265922E-02      0.90999352E-03      0.90661382E-03      0.90998486E-03
      0.18200000E+01      0.27232977E-02      0.90889392E-03      0.90551851E-03      0.90888527E-03
      0.18210000E+01      0.27200106E-02      0.90779680E-03      0.90442565E-03      0.90778815E-03
      0.18220000E+01      0.27167308E-02      0.90670213E-03      0.90333523E-03      0.90669348E-03
      0.18230000E+01      0.27134584E-02      0.90560990E-03      0.90224726E-03      0.90560127E-03
      0.18240000E+01      0.27101933E-02      0.90452012E-03      0.90116172E-03      0.90451149E-03
      0.18250000E+01      0.27069355E-02      0.90343278E-03      0.90007860E-03      0.90342415E-03
      0.18260000E+01      0.27036850E-02      0.90234785E-03      0.89899790E-03      0.90233923E-03
      0.18270000E+01      0.27004417E-02      0.90126535E-03      0.89791960E-03      0.90125673E-03
      0.18280000E+01      0.26972056E-02      0.90018526E-03      0.89684371E-03      0.90017665E-03
      0.18290000E+01      0.26939767E-02      0.89910757E-03      0.89577021E-03      0.89909896E-03
      0.18300000E+01      0.26907550E-02      0.89803227E-03      0.89469909E-03      0.89802367E-03
      0.18310000E+01      0.26875405E-02      0.89695936E-03      0.89363035E-03      0.89695077E-03
      0.18320000E+01      0.26843331E-02      0.89588883E-03      0.89256399E-03      0.89588024E-03
      0.18330000E+01      0.26811327E-02      0.89482067E-03      0.89149998E-03      0.89481209E-03
      0.18340000E+01      0.26779395E-02      0.89375488E-03      0.89043833E-03      0.89374630E-03
      0.18350000E+01      0.26747533E-02      0.89269144E-03      0.88937902E-03      0.89268287E-03
      0.18360000E+01      0.26715742E-02      0.89163036E-03      0.88832206E-03      0.89162179E-03
      0.18370000E+01      0.26684021E-02      0.89057161E-03      0.88726743E-03      0.89056305E-03
      0.18380000E+01      0.26652370E-02      0.88951520E-03      0.88621512E-03      0.88950664E-03
      0.18390000E+01      0.26620788E-02      0.88846112E-03      0.88516513E-03      0.88845257E-03
      0.18400000E+01      0.26589276E-02      0.88740936E-03      0.88411745E-03      0.88740081E-03
      0.18410000E+01      0.26557833E-02      0.88635991E-03      0.88307208E-03      0.88635136E-03
      0.18420000E+01      0.26526460E-02      0.88531276E-03      0.88202900E-03      0.88530422E-03
      0.18430000E+01      0.26495155E-02      0.88426791E-03      0.88098821E-03      0.88425938E-03
      0.18440000E+01      0.26463919E-02      0.88322536E-03      0.87994970E-03      0.88321683E-03
      0.18450000E+01      0.26432751E-02      0.88218508E-03      0.87891347E-03      0.88217656E-03
      0.18460000E+01      0.26401652E-02      0.88114709E-03      0.87787950E-03      0.88113857E-03
      0.18470000E+01      0.26370620E-02      0.88011136E-03      0.87684779E-03      0.88010285E-03
      0.18480000E+01      0.26339656E-02      0.87907789E-03      0.87581834E-03      0.87906939E-03
      0.18490000E+01      0.26308760E-02      0.87804668E-03      0.87479113E-03      0.87803818E-03
      0.18500000E+01      0.26277931E-02      0.87701772E-03      0.87376616E-03      0.87700922E-03
      0.18510000E+01      0.26247169E-02      0.87599100E-03      0.87274343E-03      0.87598251E-03
      0.18520000E+01      0.26216475E-02      0.87496651E-03      0.87172291E-03      0.87495803E-03
      0.18530000E+01      0.26185846E-02      0.87394425E-03      0.87070462E-03      0.87393577E-03
      0.18540000E+01      0.26155285E-02      0.87292421E-03      0.86968854E-03      0.87291574E-03
      0.18550000E+01      0.26124790E-02      0.87190639E-03      0.86867466E-03      0.87189791E-03
      0.18560000E+01      0.26094360E-02      0.87089076E-03      0.86766298E-03      0.87088230E-03
      0.18570000E+01      0.26063997E-02      0.86987734E-03      0.86665349E-03      0.86986888E-03
      0.18580000E+01      0.26033700E-02      0.86886611E-03      0.86564618E-03      0.86885766E-03
      0.18590000E+01      0.26003467E-02      0.86785707E-03      0.86464105E-03      0.86784862E-03
      0.18600000E+01      0.25973301E-02      0.86685021E-03      0.86363809E-03      0.86684176E-03
      0.18610000E+01      0.25943199E-02      0.86584552E-03      0.86263729E-03      0.86583707E-03
      0.18620000E+01      0.25913162E-02      0.86484299E-03      0.86163865E-03      0.86483455E-03
      0.18630000E+01      0.25883190E-02      0.86384262E-03      0.86064216E-03      0.86383419E-03
      0.18640000E+01      0.25853282E-02      0.86284441E-03      0.85964782E-03      0.86283598E-03
      0.18650000E+01      0.25823439E-02      0.86184834E-03      0.85865561E-03      0.86183992E-03
      0.18660000E+01      0.25793659E-02      0.86085440E-03      0.85766553E-03      0.86084599E-03
      0.18670000E+01      0.25763944E-02      0.85986260E-03      0.85667757E-03      0.85985420E-03
      0.18680000E+01      0.25734292E-02      0.85887293E-03      0.85569174E-03      0.85886453E-03
      0.18690000E+01      0.25704704E-02      0.85788538E-03      0.85470801E-03      0.85787698E-03
      0.18700000E+01      0.25675179E-02      0.85689994E-03      0.85372638E-03      0.85689154E-03
      0.18710000E+01      0.25645717E-02      0.85591660E-03      0.85274686E-03      0.85590821E-03
      0.18720000E+01      0.25616318E-02      0.85493537E-03      0.85176942E-03      0.85492698E-03
      0.18730000E+01      0.25586981E-02      0.85395622E-03      0.85079408E-03      0.85394784E-03
      0.18740000E+01      0.25557708E-02      0.85297917E-03      0.84982080E-03      0.85297079E-03
      0.18750000E+01      0.25528496E-02      0.85200419E-03      0.84884961E-03      0.85199582E-03
      0.18760000E+01      0.25499347E-02      0.85103129E-03      0.84788047E-03      0.85102293E-03
      0.18770000E+01      0.25470260E-02      0.85006046E-03      0.84691340E-03      0.85005210E-03
      0.18780000E+01      0.25441234E-02      0.84909169E-03      0.84594838E-03      0.84908333E-03
      0.18790000E+01      0.25412270E-02      0.84812497E-03      0.84498540E-03      0.84811662E-03
      0.18800000E+01      0.25383367E-02      0.84716030E-03      0.84402447E-03      0.84715196E-03
      0.18810000E+01      0.25354526E-02      0.84619768E-03      0.84306557E-03      0.84618934E-03
      0.18820000E+01      0.25325746E-02      0.84523709E-03      0.84210870E-03      0.84522876E-03
      0.18830000E+01      0.25297026E-02      0.84427853E-03      0.84115386E-03      0.84427020E-03
      0.18840000E+01      0.25268367E-02      0.84332200E-03      0.84020102E-03      0.84331368E-03
      0.18850000E+01      0.25239768E-02      0.84236748E-03      0.83925020E-03      0.84235916E-03
      0.18860000E+01      0.25211230E-02      0.84141498E-03      0.83830138E-03      0.84140667E-03
      0.18870000E+01      0.25182752E-02      0.84046448E-03      0.83735456E-03      0.84045617E-03
      0.18880000E+01      0.25154334E-02      0.83951598E-03      0.83640973E-03      0.83950768E-03
      0.18890000E+01      0.25125976E-02      0.83856948E-03      0.83546689E-03      0.83856118E-03
      0.18900000E+01      0.25097677E-02      0.83762496E-03      0.83452603E-03      0.83761667E-03
      0.18910000E+01      0.25069437E-02      0.83668243E-03      0.83358714E-03      0.83667414E-03
      0.18920000E+01      0.25041257E-02      0.83574187E-03      0.83265022E-03      0.83573358E-03
      0.18930000E+01      0.25013135E-02      0.83480328E-03      0.83171526E-03      0.83479500E-03
      0.18940000E+01      0.24985073E-02      0.83386665E-03      0.83078225E-03      0.83385838E-03
      0.18950000E+01      0.24957069E-02      0.83293198E-03      0.82985120E-03      0.83292372E-03
      0.18960000E+01      0.24929124E-02      0.83199927E-03      0.82892209E-03      0.83199100E-03
      0.18970000E+01      0.24901237E-02      0.83106850E-03      0.82799492E-03      0.83106024E-03
      0.18980000E+01      0.24873408E-02      0.83013967E-03      0.82706968E-03      0.83013142E-03
      0.18990000E+01      0.24845637E-02      0.82921277E-03      0.82614637E-03      0.82920453E-03
      0.19000000E+01      0.24817924E-02      0.82828781E-03      0.82522498E-03      0.82827957E-03
      0.19010000E+01      0.24790268E-02      0.82736477E-03      0.82430551E-03      0.82735653E-03
      0.19020000E+01      0.24762670E-02      0.82644364E-03      0.82338794E-03      0.82643541E-03
      0.19030000E+01      0.24735129E-02      0.82552443E-03      0.82247228E-03      0.82551620E-03
      0.19040000E+01      0.24707645E-02      0.82460712E-03      0.82155851E-03      0.82459890E-03
      0.19050000E+01      0.24680218E-02      0.82369171E-03      0.82064664E-03      0.82368349E-03
      0.19060000E+01      0.24652848E-02      0.82277820E-03      0.81973666E-03      0.82276998E-03
      0.19070000E+01      0.24625535E-02      0.82186657E-03      0.81882856E-03      0.82185837E-03
      0.19080000E+01      0.24598278E-02      0.82095683E-03      0.81792233E-03      0.82094863E-03
      0.19090000E+01      0.24571077E-02      0.82004897E-03      0.81701797E-03      0.82004077E-03
      0.19100000E+01      0.24543932E-02      0.81914298E-03      0.81611548E-03      0.81913478E-03
      0.19110000E+01      0.24516844E-02      0.81823885E-03      0.81521485E-03      0.81823067E-03
      0.19120000E+01      0.24489811E-02      0.81733659E-03      0.81431607E-03      0.81732841E-03
      0.19130000E+01      0.24462833E-02      0.81643618E-03      0.81341914E-03      0.81642800E-03
      0.19140000E+01      0.24435911E-02      0.81553762E-03      0.81252405E-03      0.81552945E-03
      0.19150000E+01      0.24409045E-02      0.81464091E-03      0.81163080E-03      0.81463274E-03
      0.19160000E+01      0.24382233E-02      0.81374604E-03      0.81073938E-03      0.81373787E-03
      0.19170000E+01      0.24355476E-02      0.81285300E-03      0.80984979E-03      0.81284484E-03
      0.19180000E+01      0.24328774E-02      0.81196178E-03      0.80896202E-03      0.81195363E-03
      0.19190000E+01      0.24302127E-02      0.81107239E-03      0.80807606E-03      0.81106425E-03
      0.19200000E+01      0.24275534E-02      0.81018482E-03      0.80719191E-03      0.81017668E-03
      0.19210000E+01      0.24248996E-02      0.80929906E-03      0.80630957E-03      0.80929093E-03
      0.19220000E+01      0.24222511E-02      0.80841511E-03      0.80542903E-03      0.80840698E-03
      0.19230000E+01      0.24196081E-02      0.80753296E-03      0.80455029E-03      0.80752483E-03
      0.19240000E+01      0.24169704E-02      0.80665261E-03      0.80367333E-03      0.80664448E-03
      0.19250000E+01      0.24143381E-02      0.80577404E-03      0.80279815E-03      0.80576593E-03
      0.19260000E+01      0.24117112E-02      0.80489727E-03      0.80192476E-03      0.80488915E-03
      0.19270000E+01      0.24090896E-02      0.80402227E-03      0.80105314E-03      0.80401416E-03
      0.19280000E+01      0.24064733E-02      0.80314905E-03      0.80018329E-03      0.80314095E-03
      0.19290000E+01      0.24038623E-02      0.80227760E-03      0.79931520E-03      0.80226950E-03
      0.19300000E+01      0.24012566E-02      0.80140791E-03      0.79844887E-03      0.80139982E-03
      0.19310000E+01      0.23986562E-02      0.80053999E-03      0.79758429E-03      0.80053190E-03
      0.19320000E+01      0.23960610E-02      0.79967382E-03      0.79672146E-03      0.79966573E-03
      0.19330000E+01      0.23934711E-02      0.79880940E-03      0.79586037E-03      0.79880132E-03
      0.19340000E+01      0.23908864E-02      0.79794672E-03      0.79500102E-03      0.79793865E-03
      0.19350000E+01      0.23883069E-02      0.79708579E-03      0.79414340E-03      0.79707772E-03
      0.19360000E+01      0.23857326E-02      0.79622658E-03      0.79328751E-03      0.79621852E-03
      0.19370000E+01      0.23831635E-02      0.79536911E-03      0.79243335E-03      0.79536105E-03
      0.19380000E+01      0.23805996E-02      0.79451336E-03      0.79158090E-03      0.79450531E-03
      0.19390000E+01      0.23780408E-02      0.79365934E-03      0.79073016E-03      0.79365129E-03
      0.19400000E+01      0.23754871E-02      0.79280702E-03      0.78988113E-03      0.79279898E-03
      0.19410000E+01      0.23729386E-02      0.79195642E-03      0.78903381E-03      0.79194838E-03
      0.19420000E+01      0.23703952E-02      0.79110752E-03      0.78818818E-03      0.79109949E-03
      0.19430000E+01      0.23678569E-02      0.79026032E-03      0.78734424E-03      0.79025229E-03
      0.19440000E+01      0.23653236E-02      0.78941482E-03      0.78650200E-03      0.78940679E-03
      0.19450000E+01      0.23627954E-02      0.78857100E-03      0.78566143E-03      0.78856298E-03
      0.19460000E+01      0.23602723E-02      0.78772887E-03      0.78482255E-03      0.78772086E-03
      0.19470000E+01      0.23577542E-02      0.78688842E-03      0.78398534E-03      0.78688041E-03
      0.19480000E+01      0.23552411E-02      0.78604965E-03      0.78314979E-03      0.78604165E-03
      0.19490000E+01      0.23527330E-02      0.78521255E-03      0.78231592E-03      0.78520455E-03
      0.19500000E+01      0.23502299E-02      0.78437711E-03      0.78148370E-03      0.78436912E-03
      0.19510000E+01      0.23477318E-02      0.78354334E-03      0.78065313E-03      0.78353535E-03
      0.19520000E+01      0.23452387E-02      0.78271122E-03      0.77982422E-03      0.78270323E-03
      0.19530000E+01      0.23427505E-02      0.78188075E-03      0.77899695E-03      0.78187277E-03
      0.19540000E+01      0.23402672E-02      0.78105193E-03      0.77817132E-03      0.78104396E-03
      0.19550000E+01      0.23377889E-02      0.78022475E-03      0.77734732E-03      0.78021678E-03
      0.19560000E+01      0.23353154E-02      0.77939921E-03      0.77652496E-03      0.77939125E-03
      0.19570000E+01      0.23328469E-02      0.77857531E-03      0.77570423E-03      0.77856734E-03
      0.19580000E+01      0.23303832E-02      0.77775303E-03      0.77488511E-03      0.77774507E-03
      0.19590000E+01      0.23279244E-02      0.77693237E-03      0.77406762E-03      0.77692442E-03
      0.19600000E+01      0.23254705E-02      0.77611334E-03      0.77325173E-03      0.77610539E-03
      0.19610000E+01      0.23230213E-02      0.77529591E-03      0.77243745E-03      0.77528797E-03
      0.19620000E+01      0.23205770E-02      0.77448010E-03      0.77162478E-03      0.77447216E-03
      0.19630000E+01      0.23181376E-02      0.77366590E-03      0.77081371E-03      0.77365796E-03
      0.19640000E+01      0.23157029E-02      0.77285329E-03      0.77000423E-03      0.77284536E-03
      0.19650000E+01      0.23132730E-02      0.77204228E-03      0.76919634E-03      0.77203436E-03
      0.19660000E+01      0.23108478E-02      0.77123286E-03      0.76839003E-03      0.77122494E-03
      0.19670000E+01      0.23084275E-02      0.77042503E-03      0.76758531E-03      0.77041712E-03
      0.19680000E+01      0.23060118E-02      0.76961878E-03      0.76678216E-03      0.76961088E-03
      0.19690000E+01      0.23036009E-02      0.76881411E-03      0.76598059E-03      0.76880621E-03
      0.19700000E+01      0.23011947E-02      0.76801102E-03      0.76518058E-03      0.76800312E-03
      0.19710000E+01      0.22987932E-02      0.76720949E-03      0.76438214E-03      0.76720160E-03
      0.19720000E+01      0.22963964E-02      0.76640953E-03      0.76358525E-03      0.76640164E-03
      0.19730000E+01      0.22940043E-02      0.76561113E-03      0.76278992E-03      0.76560325E-03
      0.19740000E+01      0.22916168E-02      0.76481429E-03      0.76199614E-03      0.76480641E-03
      0.19750000E+01      0.22892340E-02      0.76401899E-03      0.76120391E-03      0.76401112E-03
      0.19760000E+01      0.22868558E-02      0.76322525E-03      0.76041321E-03      0.76321738E-03
      0.19770000E+01      0.22844823E-02      0.76243305E-03      0.75962406E-03      0.76242518E-03
      0.19780000E+01      0.22821133E-02      0.76164238E-03      0.75883643E-03      0.76163452E-03
      0.19790000E+01      0.22797490E-02      0.76085326E-03      0.75805034E-03      0.76084540E-03
      0.19800000E+01      0.22773892E-02      0.76006566E-03      0.75726577E-03      0.76005781E-03
      0.19810000E+01      0.22750340E-02      0.75927959E-03      0.75648271E-03      0.75927174E-03
      0.19820000E+01      0.22726834E-02      0.75849504E-03      0.75570118E-03      0.75848719E-03
      0.19830000E+01      0.22703373E-02      0.75771200E-03      0.75492115E-03      0.75770417E-03
      0.19840000E+01      0.22679958E-02      0.75693048E-03      0.75414264E-03      0.75692265E-03
      0.19850000E+01      0.22656587E-02      0.75615047E-03      0.75336562E-03      0.75614265E-03
      0.19860000E+01      0.22633262E-02      0.75537197E-03      0.75259011E-03      0.75536415E-03
      0.19870000E+01      0.22609982E-02      0.75459496E-03      0.75181609E-03      0.75458715E-03
      0.19880000E+01      0.22586747E-02      0.75381946E-03      0.75104356E-03      0.75381164E-03
      0.19890000E+01      0.22563556E-02      0.75304544E-03      0.75027252E-03      0.75303763E-03
      0.19900000E+01      0.22540410E-02      0.75227291E-03      0.74950296E-03      0.75226511E-03
      0.19910000E+01      0.22517308E-02      0.75150187E-03      0.74873487E-03      0.75149407E-03
      0.19920000E+01      0.22494251E-02      0.75073231E-03      0.74796826E-03      0.75072451E-03
      0.19930000E+01      0.22471238E-02      0.74996422E-03      0.74720313E-03      0.74995643E-03
      0.19940000E+01      0.22448269E-02      0.74919760E-03      0.74643945E-03      0.74918982E-03
      0.19950000E+01      0.22425344E-02      0.74843246E-03      0.74567724E-03      0.74842467E-03
      0.19960000E+01      0.22402463E-02      0.74766877E-03      0.74491649E-03      0.74766100E-03
      0.19970000E+01      0.22379625E-02      0.74690655E-03      0.74415719E-03      0.74689878E-03
      0.19980000E+01      0.22356831E-02      0.74614578E-03      0.74339935E-03      0.74613801E-03
      0.19990000E+01      0.22334081E-02      0.74538646E-03      0.74264294E-03      0.74537870E-03
      0.20000000E+01      0.22311374E-02      0.74462859E-03      0.74188798E-03      0.74462084E-03
      0.20010000E+01      0.22288710E-02      0.74387217E-03      0.74113446E-03      0.74386442E-03
      0.20020000E+01      0.22266090E-02      0.74311718E-03      0.74038237E-03      0.74310944E-03
      0.20030000E+01      0.22243512E-02      0.74236363E-03      0.73963171E-03      0.74235589E-03
      0.20040000E+01      0.22220978E-02      0.74161152E-03      0.73888248E-03      0.74160378E-03
      0.20050000E+01      0.22198486E-02      0.74086083E-03      0.73813467E-03      0.74085309E-03
      0.20060000E+01      0.22176037E-02      0.74011156E-03      0.73738828E-03      0.74010383E-03
      0.20070000E+01      0.22153630E-02      0.73936372E-03      0.73664330E-03      0.73935599E-03
      0.20080000E+01      0.22131266E-02      0.73861729E-03      0.73589974E-03      0.73860957E-03
      0.20090000E+01      0.22108944E-02      0.73787227E-03      0.73515758E-03      0.73786455E-03
      0.20100000E+01      0.22086664E-02      0.73712866E-03      0.73441682E-03      0.73712095E-03
      0.20110000E+01      0.22064427E-02      0.73638646E-03      0.73367747E-03      0.73637875E-03
      0.20120000E+01      0.22042231E-02      0.73564566E-03      0.73293951E-03      0.73563796E-03
      0.20130000E+01      0.22020077E-02      0.73490625E-03      0.73220294E-03      0.73489856E-03
      0.20140000E+01      0.21997965E-02      0.73416824E-03      0.73146775E-03      0.73416055E-03
      0.20150000E+01      0.21975895E-02      0.73343162E-03      0.73073396E-03      0.73342393E-03
      0.20160000E+01      0.21953866E-02      0.73269638E-03      0.73000154E-03      0.73268870E-03
      0.20170000E+01      0.21931879E-02      0.73196253E-03      0.72927050E-03      0.73195485E-03
      0.20180000E+01      0.21909933E-02      0.73123005E-03      0.72854083E-03      0.73122238E-03
      0.20190000E+01      0.21888028E-02      0.73049895E-03      0.72781253E-03      0.73049128E-03
      0.20200000E+01      0.21866164E-02      0.72976922E-03      0.72708560E-03      0.72976156E-03
      0.20210000E+01      0.21844341E-02      0.72904086E-03      0.72636002E-03      0.72903320E-03
      0.20220000E+01      0.21822559E-02      0.72831386E-03      0.72563581E-03      0.72830620E-03
      0.20230000E+01      0.21800817E-02      0.72758822E-03      0.72491295E-03      0.72758057E-03
      0.20240000E+01      0.21779117E-02      0.72686393E-03      0.72419144E-03      0.72685629E-03
      0.20250000E+01      0.21757456E-02      0.72614100E-03      0.72347128E-03      0.72613336E-03
      0.20260000E+01      0.21735837E-02      0.72541942E-03      0.72275246E-03      0.72541178E-03
      0.20270000E+01      0.21714257E-02      0.72469918E-03      0.72203499E-03      0.72469155E-03
      0.20280000E+01      0.21692718E-02      0.72398029E-03      0.72131884E-03      0.72397266E-03
      0.20290000E+01      0.21671219E-02      0.72326273E-03      0.72060403E-03      0.72325510E-03
      0.20300000E+01      0.21649759E-02      0.72254650E-03      0.71989055E-03      0.72253889E-03
      0.20310000E+01      0.21628340E-02      0.72183161E-03      0.71917840E-03      0.72182400E-03
      0.20320000E+01      0.21606961E-02      0.72111805E-03      0.71846757E-03      0.72111044E-03
      0.20330000E+01      0.21585621E-02      0.72040581E-03      0.71775805E-03      0.72039820E-03
      0.20340000E+01      0.21564320E-02      0.71969488E-03      0.71704985E-03      0.71968728E-03
      0.20350000E+01      0.21543059E-02      0.71898528E-03      0.71634297E-03      0.71897768E-03
      0.20360000E+01      0.21521838E-02      0.71827699E-03      0.71563739E-03      0.71826940E-03
      0.20370000E+01      0.21500655E-02      0.71757001E-03      0.71493311E-03      0.71756242E-03
      0.20380000E+01      0.21479512E-02      0.71686433E-03      0.71423014E-03      0.71685675E-03
      0.20390000E+01      0.21458408E-02      0.71615996E-03      0.71352846E-03      0.71615238E-03
      0.20400000E+01      0.21437343E-02      0.71545688E-03      0.71282808E-03      0.71544931E-03
      0.20410000E+01      0.21416316E-02      0.71475511E-03      0.71212899E-03      0.71474754E-03
      0.20420000E+01      0.21395329E-02      0.71405462E-03      0.71143118E-03      0.71404706E-03
      0.20430000E+01      0.21374379E-02      0.71335542E-03      0.71073466E-03      0.71334786E-03
      0.20440000E+01      0.21353469E-02      0.71265751E-03      0.71003942E-03      0.71264996E-03
      0.20450000E+01      0.21332597E-02      0.71196088E-03      0.70934546E-03      0.71195333E-03
      0.20460000E+01      0.21311763E-02      0.71126553E-03      0.70865277E-03      0.71125798E-03
      0.20470000E+01      0.21290967E-02      0.71057146E-03      0.70796135E-03      0.71056391E-03
      0.20480000E+01      0.21270210E-02      0.70987865E-03      0.70727119E-03      0.70987111E-03
      0.20490000E+01      0.21249490E-02      0.70918712E-03      0.70658230E-03      0.70917958E-03
      0.20500000E+01      0.21228808E-02      0.70849685E-03      0.70589467E-03      0.70848932E-03
      0.20510000E+01      0.21208165E-02      0.70780784E-03      0.70520830E-03      0.70780032E-03
      0.20520000E+01      0.21187558E-02      0.70712009E-03      0.70452318E-03      0.70711257E-03
      0.20530000E+01      0.21166990E-02      0.70643360E-03      0.70383931E-03      0.70642608E-03
      0.20540000E+01      0.21146459E-02      0.70574835E-03      0.70315669E-03      0.70574084E-03
      0.20550000E+01      0.21125965E-02      0.70506436E-03      0.70247532E-03      0.70505685E-03
      0.20560000E+01      0.21105509E-02      0.70438161E-03      0.70179518E-03      0.70437411E-03
      0.20570000E+01      0.21085090E-02      0.70370011E-03      0.70111628E-03      0.70369261E-03
