#       Energy(Ry)            Total                 X                  Y                   Z
      0.15900000E+01      0.38450432E-02      0.12833424E-02      0.12783466E-02      0.12833541E-02
      0.15910000E+01      0.38389841E-02      0.12813200E-02      0.12763325E-02      0.12813317E-02
      0.15920000E+01      0.38329424E-02      0.12793033E-02      0.12743241E-02      0.12793150E-02
      0.15930000E+01      0.38269181E-02      0.12772925E-02      0.12723215E-02      0.12773041E-02
      0.15940000E+01      0.38209111E-02      0.12752875E-02      0.12703247E-02      0.12752990E-02
      0.15950000E+01      0.38149213E-02      0.12732882E-02      0.12683335E-02      0.12732996E-02
      0.15960000E+01      0.38089487E-02      0.12712946E-02      0.12663481E-02      0.12713060E-02
      0.15970000E+01      0.38029931E-02      0.12693067E-02      0.12643684E-02      0.12693180E-02
      0.15980000E+01      0.37970545E-02      0.12673245E-02      0.12623943E-02      0.12673358E-02
      0.15990000E+01      0.37911329E-02      0.12653480E-02      0.12604258E-02      0.12653592E-02
      0.16000000E+01      0.37852281E-02      0.12633770E-02      0.12584629E-02      0.12633882E-02
      0.16010000E+01      0.37793401E-02      0.12614117E-02      0.12565056E-02      0.12614228E-02
      0.16020000E+01      0.37734689E-02      0.12594520E-02      0.12545539E-02      0.12594630E-02
      0.16030000E+01      0.37676143E-02      0.12574978E-02      0.12526077E-02      0.12575088E-02
      0.16040000E+01      0.37617763E-02      0.12555492E-02      0.12506670E-02      0.12555601E-02
      0.16050000E+01      0.37559549E-02      0.12536061E-02      0.12487319E-02      0.12536169E-02
      0.16060000E+01      0.37501499E-02      0.12516684E-02      0.12468022E-02      0.12516792E-02
      0.16070000E+01      0.37443612E-02      0.12497363E-02      0.12448779E-02      0.12497470E-02
      0.16080000E+01      0.37385890E-02      0.12478096E-02      0.12429591E-02      0.12478203E-02
      0.16090000E+01      0.37328330E-02      0.12458883E-02      0.12410457E-02      0.12458990E-02
      0.16100000E+01      0.37270931E-02      0.12439725E-02      0.12391376E-02      0.12439830E-02
      0.16110000E+01      0.37213695E-02      0.12420620E-02      0.12372349E-02      0.12420725E-02
      0.16120000E+01      0.37156618E-02      0.12401569E-02      0.12353376E-02      0.12401673E-02
      0.16130000E+01      0.37099702E-02      0.12382571E-02      0.12334456E-02      0.12382675E-02
      0.16140000E+01      0.37042946E-02      0.12363627E-02      0.12315589E-02      0.12363730E-02
      0.16150000E+01      0.36986348E-02      0.12344735E-02      0.12296774E-02      0.12344838E-02
      0.16160000E+01      0.36929908E-02      0.12325897E-02      0.12278013E-02      0.12325999E-02
      0.16170000E+01      0.36873626E-02      0.12307111E-02      0.12259303E-02      0.12307212E-02
      0.16180000E+01      0.36817500E-02      0.12288377E-02      0.12240646E-02      0.12288478E-02
      0.16190000E+01      0.36761531E-02      0.12269695E-02      0.12222040E-02      0.12269796E-02
      0.16200000E+01      0.36705718E-02      0.12251066E-02      0.12203487E-02      0.12251166E-02
      0.16210000E+01      0.36650059E-02      0.12232488E-02      0.12184985E-02      0.12232587E-02
      0.16220000E+01      0.36594555E-02      0.12213961E-02      0.12166534E-02      0.12214060E-02
      0.16230000E+01      0.36539205E-02      0.12195486E-02      0.12148134E-02      0.12195585E-02
      0.16240000E+01      0.36484008E-02      0.12177063E-02      0.12129785E-02      0.12177160E-02
      0.16250000E+01      0.36428964E-02      0.12158690E-02      0.12111487E-02      0.12158787E-02
      0.16260000E+01      0.36374071E-02      0.12140367E-02      0.12093240E-02      0.12140464E-02
      0.16270000E+01      0.36319330E-02      0.12122096E-02      0.12075042E-02      0.12122192E-02
      0.16280000E+01      0.36264740E-02      0.12103874E-02      0.12056895E-02      0.12103970E-02
      0.16290000E+01      0.36210300E-02      0.12085703E-02      0.12038798E-02      0.12085798E-02
      0.16300000E+01      0.36156009E-02      0.12067582E-02      0.12020751E-02      0.12067676E-02
      0.16310000E+01      0.36101868E-02      0.12049510E-02      0.12002753E-02      0.12049604E-02
      0.16320000E+01      0.36047875E-02      0.12031489E-02      0.11984804E-02      0.12031582E-02
      0.16330000E+01      0.35994030E-02      0.12013516E-02      0.11966905E-02      0.12013609E-02
      0.16340000E+01      0.35940332E-02      0.11995592E-02      0.11949054E-02      0.11995685E-02
      0.16350000E+01      0.35886781E-02      0.11977718E-02      0.11931253E-02      0.11977810E-02
      0.16360000E+01      0.35833376E-02      0.11959892E-02      0.11913500E-02      0.11959984E-02
      0.16370000E+01      0.35780116E-02      0.11942115E-02      0.11895795E-02      0.11942206E-02
      0.16380000E+01      0.35727002E-02      0.11924387E-02      0.11878138E-02      0.11924477E-02
      0.16390000E+01      0.35674032E-02      0.11906706E-02      0.11860530E-02      0.11906796E-02
      0.16400000E+01      0.35621206E-02      0.11889074E-02      0.11842969E-02      0.11889163E-02
      0.16410000E+01      0.35568523E-02      0.11871489E-02      0.11825456E-02      0.11871578E-02
      0.16420000E+01      0.35515983E-02      0.11853952E-02      0.11807990E-02      0.11854041E-02
      0.16430000E+01      0.35463585E-02      0.11836463E-02      0.11790572E-02      0.11836551E-02
      0.16440000E+01      0.35411329E-02      0.11819021E-02      0.11773201E-02      0.11819108E-02
      0.16450000E+01      0.35359214E-02      0.11801625E-02      0.11755877E-02      0.11801712E-02
      0.16460000E+01      0.35307240E-02      0.11784277E-02      0.11738599E-02      0.11784364E-02
      0.16470000E+01      0.35255406E-02      0.11766976E-02      0.11721368E-02      0.11767062E-02
      0.16480000E+01      0.35203711E-02      0.11749721E-02      0.11704183E-02      0.11749807E-02
      0.16490000E+01      0.35152155E-02      0.11732513E-02      0.11687045E-02      0.11732598E-02
      0.16500000E+01      0.35100738E-02      0.11715350E-02      0.11669952E-02      0.11715435E-02
      0.16510000E+01      0.35049458E-02      0.11698234E-02      0.11652906E-02      0.11698318E-02
      0.16520000E+01      0.34998316E-02      0.11681164E-02      0.11635905E-02      0.11681247E-02
      0.16530000E+01      0.34947311E-02      0.11664139E-02      0.11618949E-02      0.11664222E-02
      0.16540000E+01      0.34896442E-02      0.11647160E-02      0.11602039E-02      0.11647243E-02
      0.16550000E+01      0.34845709E-02      0.11630226E-02      0.11585174E-02      0.11630308E-02
      0.16560000E+01      0.34795111E-02      0.11613338E-02      0.11568354E-02      0.11613419E-02
      0.16570000E+01      0.34744648E-02      0.11596494E-02      0.11551579E-02      0.11596575E-02
      0.16580000E+01      0.34694319E-02      0.11579695E-02      0.11534848E-02      0.11579776E-02
      0.16590000E+01      0.34644124E-02      0.11562941E-02      0.11518162E-02      0.11563021E-02
      0.16600000E+01      0.34594062E-02      0.11546231E-02      0.11501520E-02      0.11546311E-02
      0.16610000E+01      0.34544133E-02      0.11529566E-02      0.11484922E-02      0.11529645E-02
      0.16620000E+01      0.34494337E-02      0.11512945E-02      0.11468368E-02      0.11513023E-02
      0.16630000E+01      0.34444672E-02      0.11496367E-02      0.11451858E-02      0.11496446E-02
      0.16640000E+01      0.34395138E-02      0.11479834E-02      0.11435392E-02      0.11479912E-02
      0.16650000E+01      0.34345735E-02      0.11463344E-02      0.11418969E-02      0.11463422E-02
      0.16660000E+01      0.34296462E-02      0.11446898E-02      0.11402590E-02      0.11446975E-02
      0.16670000E+01      0.34247319E-02      0.11430495E-02      0.11386253E-02      0.11430571E-02
      0.16680000E+01      0.34198305E-02      0.11414135E-02      0.11369960E-02      0.11414211E-02
      0.16690000E+01      0.34149421E-02      0.11397818E-02      0.11353709E-02      0.11397894E-02
      0.16700000E+01      0.34100664E-02      0.11381544E-02      0.11337501E-02      0.11381619E-02
      0.16710000E+01      0.34052035E-02      0.11365313E-02      0.11321335E-02      0.11365387E-02
      0.16720000E+01      0.34003534E-02      0.11349124E-02      0.11305212E-02      0.11349198E-02
      0.16730000E+01      0.33955159E-02      0.11332977E-02      0.11289131E-02      0.11333051E-02
      0.16740000E+01      0.33906911E-02      0.11316873E-02      0.11273092E-02      0.11316946E-02
      0.16750000E+01      0.33858789E-02      0.11300811E-02      0.11257095E-02      0.11300884E-02
      0.16760000E+01      0.33810793E-02      0.11284790E-02      0.11241140E-02      0.11284863E-02
      0.16770000E+01      0.33762921E-02      0.11268812E-02      0.11225226E-02      0.11268884E-02
      0.16780000E+01      0.33715174E-02      0.11252875E-02      0.11209353E-02      0.11252946E-02
      0.16790000E+01      0.33667551E-02      0.11236979E-02      0.11193522E-02      0.11237050E-02
      0.16800000E+01      0.33620051E-02      0.11221124E-02      0.11177732E-02      0.11221195E-02
      0.16810000E+01      0.33572675E-02      0.11205311E-02      0.11161982E-02      0.11205382E-02
      0.16820000E+01      0.33525421E-02      0.11189539E-02      0.11146274E-02      0.11189609E-02
      0.16830000E+01      0.33478290E-02      0.11173807E-02      0.11130606E-02      0.11173877E-02
      0.16840000E+01      0.33431281E-02      0.11158116E-02      0.11114979E-02      0.11158185E-02
      0.16850000E+01      0.33384392E-02      0.11142466E-02      0.11099392E-02      0.11142535E-02
      0.16860000E+01      0.33337625E-02      0.11126856E-02      0.11083845E-02      0.11126924E-02
      0.16870000E+01      0.33290978E-02      0.11111286E-02      0.11068338E-02      0.11111354E-02
      0.16880000E+01      0.33244451E-02      0.11095756E-02      0.11052871E-02      0.11095824E-02
      0.16890000E+01      0.33198044E-02      0.11080267E-02      0.11037444E-02      0.11080334E-02
      0.16900000E+01      0.33151756E-02      0.11064816E-02      0.11022057E-02      0.11064883E-02
      0.16910000E+01      0.33105587E-02      0.11049406E-02      0.11006709E-02      0.11049472E-02
      0.16920000E+01      0.33059535E-02      0.11034035E-02      0.10991400E-02      0.11034101E-02
      0.16930000E+01      0.33013602E-02      0.11018703E-02      0.10976130E-02      0.11018769E-02
      0.16940000E+01      0.32967786E-02      0.11003411E-02      0.10960900E-02      0.11003476E-02
      0.16950000E+01      0.32922087E-02      0.10988157E-02      0.10945708E-02      0.10988222E-02
      0.16960000E+01      0.32876505E-02      0.10972943E-02      0.10930555E-02      0.10973007E-02
      0.16970000E+01      0.32831039E-02      0.10957767E-02      0.10915440E-02      0.10957831E-02
      0.16980000E+01      0.32785688E-02      0.10942630E-02      0.10900365E-02      0.10942693E-02
      0.16990000E+01      0.32740453E-02      0.10927531E-02      0.10885327E-02      0.10927594E-02
      0.17000000E+01      0.32695332E-02      0.10912471E-02      0.10870327E-02      0.10912534E-02
      0.17010000E+01      0.32650326E-02      0.10897449E-02      0.10855366E-02      0.10897511E-02
      0.17020000E+01      0.32605434E-02      0.10882465E-02      0.10840443E-02      0.10882527E-02
      0.17030000E+01      0.32560656E-02      0.10867519E-02      0.10825557E-02      0.10867580E-02
      0.17040000E+01      0.32515990E-02      0.10852610E-02      0.10810709E-02      0.10852671E-02
      0.17050000E+01      0.32471438E-02      0.10837740E-02      0.10795898E-02      0.10837800E-02
      0.17060000E+01      0.32426998E-02      0.10822906E-02      0.10781125E-02      0.10822967E-02
      0.17070000E+01      0.32382670E-02      0.10808111E-02      0.10766389E-02      0.10808171E-02
      0.17080000E+01      0.32338454E-02      0.10793352E-02      0.10751690E-02      0.10793412E-02
      0.17090000E+01      0.32294348E-02      0.10778631E-02      0.10737028E-02      0.10778690E-02
      0.17100000E+01      0.32250354E-02      0.10763946E-02      0.10722403E-02      0.10764005E-02
      0.17110000E+01      0.32206470E-02      0.10749298E-02      0.10707814E-02      0.10749357E-02
      0.17120000E+01      0.32162696E-02      0.10734688E-02      0.10693262E-02      0.10734746E-02
      0.17130000E+01      0.32119031E-02      0.10720113E-02      0.10678747E-02      0.10720171E-02
      0.17140000E+01      0.32075476E-02      0.10705575E-02      0.10664268E-02      0.10705633E-02
      0.17150000E+01      0.32032029E-02      0.10691074E-02      0.10649825E-02      0.10691131E-02
      0.17160000E+01      0.31988691E-02      0.10676608E-02      0.10635418E-02      0.10676665E-02
      0.17170000E+01      0.31945461E-02      0.10662179E-02      0.10621047E-02      0.10662235E-02
      0.17180000E+01      0.31902339E-02      0.10647786E-02      0.10606711E-02      0.10647842E-02
      0.17190000E+01      0.31859324E-02      0.10633428E-02      0.10592412E-02      0.10633484E-02
      0.17200000E+01      0.31816415E-02      0.10619106E-02      0.10578148E-02      0.10619161E-02
      0.17210000E+01      0.31773614E-02      0.10604820E-02      0.10563919E-02      0.10604875E-02
      0.17220000E+01      0.31730918E-02      0.10590569E-02      0.10549726E-02      0.10590623E-02
      0.17230000E+01      0.31688328E-02      0.10576353E-02      0.10535567E-02      0.10576407E-02
      0.17240000E+01      0.31645844E-02      0.10562173E-02      0.10521444E-02      0.10562227E-02
      0.17250000E+01      0.31603464E-02      0.10548027E-02      0.10507356E-02      0.10548081E-02
      0.17260000E+01      0.31561189E-02      0.10533917E-02      0.10493302E-02      0.10533970E-02
      0.17270000E+01      0.31519019E-02      0.10519841E-02      0.10479283E-02      0.10519894E-02
      0.17280000E+01      0.31476952E-02      0.10505800E-02      0.10465299E-02      0.10505853E-02
      0.17290000E+01      0.31434989E-02      0.10491794E-02      0.10451349E-02      0.10491846E-02
      0.17300000E+01      0.31393129E-02      0.10477822E-02      0.10437433E-02      0.10477874E-02
      0.17310000E+01      0.31351372E-02      0.10463884E-02      0.10423552E-02      0.10463935E-02
      0.17320000E+01      0.31309717E-02      0.10449981E-02      0.10409704E-02      0.10450032E-02
      0.17330000E+01      0.31268164E-02      0.10436111E-02      0.10395891E-02      0.10436162E-02
      0.17340000E+01      0.31226713E-02      0.10422276E-02      0.10382111E-02      0.10422326E-02
      0.17350000E+01      0.31185364E-02      0.10408474E-02      0.10368365E-02      0.10408524E-02
      0.17360000E+01      0.31144115E-02      0.10394706E-02      0.10354653E-02      0.10394756E-02
      0.17370000E+01      0.31102967E-02      0.10380972E-02      0.10340974E-02      0.10381021E-02
      0.17380000E+01      0.31061920E-02      0.10367271E-02      0.10327328E-02      0.10367320E-02
      0.17390000E+01      0.31020972E-02      0.10353604E-02      0.10313716E-02      0.10353652E-02
      0.17400000E+01      0.30980124E-02      0.10339970E-02      0.10300137E-02      0.10340018E-02
      0.17410000E+01      0.30939375E-02      0.10326369E-02      0.10286590E-02      0.10326416E-02
      0.17420000E+01      0.30898726E-02      0.10312801E-02      0.10273077E-02      0.10312848E-02
      0.17430000E+01      0.30858174E-02      0.10299265E-02      0.10259596E-02      0.10299313E-02
      0.17440000E+01      0.30817722E-02      0.10285763E-02      0.10246148E-02      0.10285810E-02
      0.17450000E+01      0.30777366E-02      0.10272293E-02      0.10232733E-02      0.10272340E-02
      0.17460000E+01      0.30737109E-02      0.10258856E-02      0.10219350E-02      0.10258903E-02
      0.17470000E+01      0.30696949E-02      0.10245452E-02      0.10205999E-02      0.10245498E-02
      0.17480000E+01      0.30656885E-02      0.10232079E-02      0.10192681E-02      0.10232125E-02
      0.17490000E+01      0.30616918E-02      0.10218739E-02      0.10179395E-02      0.10218785E-02
      0.17500000E+01      0.30577048E-02      0.10205431E-02      0.10166140E-02      0.10205476E-02
      0.17510000E+01      0.30537273E-02      0.10192155E-02      0.10152918E-02      0.10192200E-02
      0.17520000E+01      0.30497594E-02      0.10178911E-02      0.10139727E-02      0.10178956E-02
      0.17530000E+01      0.30458010E-02      0.10165699E-02      0.10126568E-02      0.10165743E-02
      0.17540000E+01      0.30418521E-02      0.10152518E-02      0.10113440E-02      0.10152562E-02
      0.17550000E+01      0.30379126E-02      0.10139369E-02      0.10100344E-02      0.10139413E-02
      0.17560000E+01      0.30339826E-02      0.10126252E-02      0.10087279E-02      0.10126295E-02
      0.17570000E+01      0.30300620E-02      0.10113166E-02      0.10074246E-02      0.10113208E-02
      0.17580000E+01      0.30261507E-02      0.10100111E-02      0.10061243E-02      0.10100153E-02
      0.17590000E+01      0.30222488E-02      0.10087087E-02      0.10048272E-02      0.10087129E-02
      0.17600000E+01      0.30183561E-02      0.10074094E-02      0.10035331E-02      0.10074136E-02
      0.17610000E+01      0.30144728E-02      0.10061132E-02      0.10022422E-02      0.10061174E-02
      0.17620000E+01      0.30105986E-02      0.10048201E-02      0.10009542E-02      0.10048242E-02
      0.17630000E+01      0.30067337E-02      0.10035301E-02      0.99966940E-03      0.10035342E-02
      0.17640000E+01      0.30028779E-02      0.10022431E-02      0.99838761E-03      0.10022472E-02
      0.17650000E+01      0.29990313E-02      0.10009592E-02      0.99710885E-03      0.10009632E-02
      0.17660000E+01      0.29951938E-02      0.99967832E-03      0.99583312E-03      0.99968232E-03
      0.17670000E+01      0.29913653E-02      0.99840047E-03      0.99456040E-03      0.99840444E-03
      0.17680000E+01      0.29875459E-02      0.99712564E-03      0.99329070E-03      0.99712958E-03
      0.17690000E+01      0.29837355E-02      0.99585382E-03      0.99202399E-03      0.99585773E-03
      0.17700000E+01      0.29799342E-02      0.99458500E-03      0.99076027E-03      0.99458888E-03
      0.17710000E+01      0.29761417E-02      0.99331917E-03      0.98949952E-03      0.99332303E-03
      0.17720000E+01      0.29723582E-02      0.99205632E-03      0.98824174E-03      0.99206014E-03
      0.17730000E+01      0.29685836E-02      0.99079644E-03      0.98698692E-03      0.99080023E-03
      0.17740000E+01      0.29648178E-02      0.98953952E-03      0.98573505E-03      0.98954328E-03
      0.17750000E+01      0.29610609E-02      0.98828554E-03      0.98448611E-03      0.98828928E-03
      0.17760000E+01      0.29573128E-02      0.98703451E-03      0.98324010E-03      0.98703822E-03
      0.17770000E+01      0.29535735E-02      0.98578641E-03      0.98199701E-03      0.98579009E-03
      0.17780000E+01      0.29498429E-02      0.98454122E-03      0.98075683E-03      0.98454487E-03
      0.17790000E+01      0.29461211E-02      0.98329895E-03      0.97951954E-03      0.98330257E-03
      0.17800000E+01      0.29424079E-02      0.98205958E-03      0.97828514E-03      0.98206317E-03
      0.17810000E+01      0.29387034E-02      0.98082309E-03      0.97705362E-03      0.98082666E-03
      0.17820000E+01      0.29350075E-02      0.97958949E-03      0.97582497E-03      0.97959303E-03
      0.17830000E+01      0.29313202E-02      0.97835876E-03      0.97459918E-03      0.97836227E-03
      0.17840000E+01      0.29276415E-02      0.97713089E-03      0.97337624E-03      0.97713437E-03
      0.17850000E+01      0.29239713E-02      0.97590588E-03      0.97215614E-03      0.97590933E-03
      0.17860000E+01      0.29203097E-02      0.97468370E-03      0.97093887E-03      0.97468713E-03
      0.17870000E+01      0.29166565E-02      0.97346436E-03      0.96972442E-03      0.97346776E-03
      0.17880000E+01      0.29130118E-02      0.97224785E-03      0.96851279E-03      0.97225122E-03
      0.17890000E+01      0.29093756E-02      0.97103414E-03      0.96730395E-03      0.97103749E-03
      0.17900000E+01      0.29057477E-02      0.96982325E-03      0.96609791E-03      0.96982656E-03
      0.17910000E+01      0.29021282E-02      0.96861515E-03      0.96489466E-03      0.96861844E-03
      0.17920000E+01      0.28985171E-02      0.96740983E-03      0.96369418E-03      0.96741309E-03
      0.17930000E+01      0.28949143E-02      0.96620730E-03      0.96249646E-03      0.96621053E-03
      0.17940000E+01      0.28913198E-02      0.96500753E-03      0.96130151E-03      0.96501074E-03
      0.17950000E+01      0.28877335E-02      0.96381052E-03      0.96010930E-03      0.96381370E-03
      0.17960000E+01      0.28841555E-02      0.96261626E-03      0.95891983E-03      0.96261942E-03
      0.17970000E+01      0.28805857E-02      0.96142474E-03      0.95773308E-03      0.96142787E-03
      0.17980000E+01      0.28770241E-02      0.96023596E-03      0.95654906E-03      0.96023906E-03
      0.17990000E+01      0.28734706E-02      0.95904989E-03      0.95536776E-03      0.95905297E-03
      0.18000000E+01      0.28699253E-02      0.95786655E-03      0.95418915E-03      0.95786960E-03
      0.18010000E+01      0.28663881E-02      0.95668590E-03      0.95301324E-03      0.95668893E-03
      0.18020000E+01      0.28628589E-02      0.95550796E-03      0.95184001E-03      0.95551095E-03
      0.18030000E+01      0.28593378E-02      0.95433270E-03      0.95066946E-03      0.95433567E-03
      0.18040000E+01      0.28558248E-02      0.95316012E-03      0.94950158E-03      0.95316306E-03
      0.18050000E+01      0.28523197E-02      0.95199021E-03      0.94833635E-03      0.95199313E-03
      0.18060000E+01      0.28488226E-02      0.95082296E-03      0.94717378E-03      0.95082585E-03
      0.18070000E+01      0.28453334E-02      0.94965836E-03      0.94601385E-03      0.94966123E-03
      0.18080000E+01      0.28418522E-02      0.94849641E-03      0.94485655E-03      0.94849925E-03
      0.18090000E+01      0.28383789E-02      0.94733709E-03      0.94370188E-03      0.94733991E-03
      0.18100000E+01      0.28349134E-02      0.94618040E-03      0.94254982E-03      0.94618319E-03
      0.18110000E+01      0.28314558E-02      0.94502633E-03      0.94140037E-03      0.94502910E-03
      0.18120000E+01      0.28280060E-02      0.94387487E-03      0.94025352E-03      0.94387761E-03
      0.18130000E+01      0.28245640E-02      0.94272601E-03      0.93910926E-03      0.94272873E-03
      0.18140000E+01      0.28211298E-02      0.94157974E-03      0.93796758E-03      0.94158243E-03
      0.18150000E+01      0.28177033E-02      0.94043606E-03      0.93682847E-03      0.94043873E-03
      0.18160000E+01      0.28142845E-02      0.93929495E-03      0.93569193E-03      0.93929760E-03
      0.18170000E+01      0.28108734E-02      0.93815641E-03      0.93455795E-03      0.93815903E-03
      0.18180000E+01      0.28074700E-02      0.93702043E-03      0.93342652E-03      0.93702303E-03
      0.18190000E+01      0.28040742E-02      0.93588701E-03      0.93229763E-03      0.93588958E-03
      0.18200000E+01      0.28006861E-02      0.93475612E-03      0.93117127E-03      0.93475867E-03
      0.18210000E+01      0.27973055E-02      0.93362777E-03      0.93004743E-03      0.93363029E-03
      0.18220000E+01      0.27939325E-02      0.93250195E-03      0.92892612E-03      0.93250445E-03
      0.18230000E+01      0.27905671E-02      0.93137865E-03      0.92780731E-03      0.93138112E-03
      0.18240000E+01      0.27872092E-02      0.93025785E-03      0.92669100E-03      0.93026030E-03
      0.18250000E+01      0.27838587E-02      0.92913956E-03      0.92557718E-03      0.92914199E-03
      0.18260000E+01      0.27805158E-02      0.92802377E-03      0.92446584E-03      0.92802617E-03
      0.18270000E+01      0.27771803E-02      0.92691046E-03      0.92335699E-03      0.92691284E-03
      0.18280000E+01      0.27738522E-02      0.92579963E-03      0.92225060E-03      0.92580198E-03
      0.18290000E+01      0.27705315E-02      0.92469127E-03      0.92114667E-03      0.92469360E-03
      0.18300000E+01      0.27672182E-02      0.92358537E-03      0.92004520E-03      0.92358768E-03
      0.18310000E+01      0.27639123E-02      0.92248193E-03      0.91894616E-03      0.92248421E-03
      0.18320000E+01      0.27606137E-02      0.92138093E-03      0.91784957E-03      0.92138320E-03
      0.18330000E+01      0.27573224E-02      0.92028238E-03      0.91675541E-03      0.92028462E-03
      0.18340000E+01      0.27540384E-02      0.91918626E-03      0.91566367E-03      0.91918847E-03
      0.18350000E+01      0.27507616E-02      0.91809256E-03      0.91457434E-03      0.91809475E-03
      0.18360000E+01      0.27474921E-02      0.91700127E-03      0.91348742E-03      0.91700344E-03
      0.18370000E+01      0.27442298E-02      0.91591240E-03      0.91240289E-03      0.91591455E-03
      0.18380000E+01      0.27409747E-02      0.91482593E-03      0.91132076E-03      0.91482805E-03
      0.18390000E+01      0.27377268E-02      0.91374185E-03      0.91024101E-03      0.91374395E-03
      0.18400000E+01      0.27344860E-02      0.91266015E-03      0.90916364E-03      0.91266223E-03
      0.18410000E+01      0.27312524E-02      0.91158084E-03      0.90808863E-03      0.91158289E-03
      0.18420000E+01      0.27280258E-02      0.91050389E-03      0.90701599E-03      0.91050593E-03
      0.18430000E+01      0.27248063E-02      0.90942931E-03      0.90594570E-03      0.90943132E-03
      0.18440000E+01      0.27215939E-02      0.90835708E-03      0.90487776E-03      0.90835908E-03
      0.18450000E+01      0.27183885E-02      0.90728721E-03      0.90381216E-03      0.90728918E-03
      0.18460000E+01      0.27151902E-02      0.90621967E-03      0.90274888E-03      0.90622162E-03
      0.18470000E+01      0.27119988E-02      0.90515447E-03      0.90168793E-03      0.90515639E-03
      0.18480000E+01      0.27088144E-02      0.90409160E-03      0.90062930E-03      0.90409350E-03
      0.18490000E+01      0.27056369E-02      0.90303104E-03      0.89957298E-03      0.90303292E-03
      0.18500000E+01      0.27024664E-02      0.90197279E-03      0.89851896E-03      0.90197465E-03
      0.18510000E+01      0.26993028E-02      0.90091686E-03      0.89746724E-03      0.90091869E-03
      0.18520000E+01      0.26961460E-02      0.89986321E-03      0.89641780E-03      0.89986503E-03
      0.18530000E+01      0.26929962E-02      0.89881186E-03      0.89537064E-03      0.89881366E-03
      0.18540000E+01      0.26898531E-02      0.89776279E-03      0.89432576E-03      0.89776457E-03
      0.18550000E+01      0.26867169E-02      0.89671600E-03      0.89328315E-03      0.89671775E-03
      0.18560000E+01      0.26835875E-02      0.89567148E-03      0.89224279E-03      0.89567321E-03
      0.18570000E+01      0.26804648E-02      0.89462922E-03      0.89120469E-03      0.89463093E-03
      0.18580000E+01      0.26773489E-02      0.89358921E-03      0.89016883E-03      0.89359090E-03
      0.18590000E+01      0.26742398E-02      0.89255145E-03      0.88913521E-03      0.89255312E-03
      0.18600000E+01      0.26711373E-02      0.89151594E-03      0.88810383E-03      0.89151758E-03
      0.18610000E+01      0.26680416E-02      0.89048265E-03      0.88707466E-03      0.89048428E-03
      0.18620000E+01      0.26649525E-02      0.88945160E-03      0.88604772E-03      0.88945320E-03
      0.18630000E+01      0.26618701E-02      0.88842276E-03      0.88502299E-03      0.88842434E-03
      0.18640000E+01      0.26587943E-02      0.88739614E-03      0.88400046E-03      0.88739770E-03
      0.18650000E+01      0.26557251E-02      0.88637172E-03      0.88298013E-03      0.88637326E-03
      0.18660000E+01      0.26526625E-02      0.88534950E-03      0.88196199E-03      0.88535103E-03
      0.18670000E+01      0.26496065E-02      0.88432948E-03      0.88094603E-03      0.88433098E-03
      0.18680000E+01      0.26465570E-02      0.88331164E-03      0.87993225E-03      0.88331313E-03
      0.18690000E+01      0.26435141E-02      0.88229599E-03      0.87892064E-03      0.88229745E-03
      0.18700000E+01      0.26404776E-02      0.88128250E-03      0.87791120E-03      0.88128394E-03
      0.18710000E+01      0.26374477E-02      0.88027118E-03      0.87690391E-03      0.88027260E-03
      0.18720000E+01      0.26344242E-02      0.87926202E-03      0.87589877E-03      0.87926343E-03
      0.18730000E+01      0.26314072E-02      0.87825502E-03      0.87489578E-03      0.87825640E-03
      0.18740000E+01      0.26283966E-02      0.87725016E-03      0.87389492E-03      0.87725152E-03
      0.18750000E+01      0.26253924E-02      0.87624743E-03      0.87289620E-03      0.87624878E-03
      0.18760000E+01      0.26223946E-02      0.87524685E-03      0.87189960E-03      0.87524817E-03
      0.18770000E+01      0.26194032E-02      0.87424839E-03      0.87090511E-03      0.87424969E-03
      0.18780000E+01      0.26164181E-02      0.87325205E-03      0.86991274E-03      0.87325333E-03
      0.18790000E+01      0.26134394E-02      0.87225782E-03      0.86892247E-03      0.87225908E-03
      0.18800000E+01      0.26104670E-02      0.87126570E-03      0.86793431E-03      0.87126695E-03
      0.18810000E+01      0.26075008E-02      0.87027568E-03      0.86694823E-03      0.87027691E-03
      0.18820000E+01      0.26045410E-02      0.86928776E-03      0.86596424E-03      0.86928896E-03
      0.18830000E+01      0.26015874E-02      0.86830192E-03      0.86498233E-03      0.86830311E-03
      0.18840000E+01      0.25986400E-02      0.86731816E-03      0.86400249E-03      0.86731933E-03
      0.18850000E+01      0.25956988E-02      0.86633649E-03      0.86302472E-03      0.86633764E-03
      0.18860000E+01      0.25927639E-02      0.86535688E-03      0.86204901E-03      0.86535801E-03
      0.18870000E+01      0.25898351E-02      0.86437933E-03      0.86107536E-03      0.86438044E-03
      0.18880000E+01      0.25869125E-02      0.86340384E-03      0.86010375E-03      0.86340493E-03
      0.18890000E+01      0.25839961E-02      0.86243040E-03      0.85913418E-03      0.86243147E-03
      0.18900000E+01      0.25810857E-02      0.86145900E-03      0.85816666E-03      0.86146006E-03
      0.18910000E+01      0.25781815E-02      0.86048964E-03      0.85720116E-03      0.86049068E-03
      0.18920000E+01      0.25752833E-02      0.85952232E-03      0.85623768E-03      0.85952334E-03
